client_id,nom,prenom,email,phone,city,country,signup_date,segment,is_vip,birthdate
7683,Antoine,Robert,robert.antoine@live.com,01 70 36 49 08,Baudry,Maroc,2020-11-27,Etudiant,False,1946-03-02
7684,Dupuy,Brigitte,brigitte.dupuy@club-internet.fr,0281956087,Besnard-les-Bains,France,2020-04-25,Etudiant,False,1973-01-14
7685,Imbert,Philippe,philippe.imbert@live.com,+33 3 52 71 10 34,Lagarde-la-Forêt,France,2019-03-13,B2C,False,1956-03-08
7686,Nguyen  ,Alain,alain.nguyen@voila.fr,+33 (0)2 91 34 15 41,Saint MargauxVille,Maroc,2021-12-02,Sénior,False,2001-06-02
7687,Breton,Emmanuel, EMMANUEL.BRETON@CLUB-INTERNET.FR ,02 34 18 14 58,Mullernec,France,2021-09-30,Etudiant,False,1998-04-09
7688,Boucher,Bertrand,bertrand.boucher@sfr.fr,+33 (0)8 07 99 28 39,Sainte MadeleineBourg,Canada,2019-09-30,B2C,False,1997-06-30
7689,Reynaud,Hortense,hortense.reynaud@noos.fr,06 06 56 24 27,Grégoire,Suisse,2019-09-24,B2B,False,1984-10-07
7690,Hoareau,Danielle,danielle.hoareau@sfr.fr,+33 (0)5 43 55 06 76,Gillet,Luxembourg,2022-08-21,Etudiant,False,1990-03-24
7691,Wagner,Jérôme,jérôme.wagner@live.com,0556726811,Pinto,,2019-02-24,Sénior,False,1963-03-02
7692,Carpentier,Grégoire, GRÉGOIRE.CARPENTIER@LAPOSTE.NET ,+33 1 36 29 82 07,De Sousadan,Belgique,2023-04-04,B2C,False,1986-03-31
7693,Thierry,Susan, SUSAN.THIERRY@GMAIL.COM ,02 28 96 85 69,Germain,Maroc,2019-08-05,Etudiant,False,1995-02-13
7694,Moulin,Lucas,lucas.moulin@voila.fr,0804249017,Guérin,Suisse,2020-10-18,B2C,False,1946-04-27
7695,Salmon,Alexandria,alexandria.salmon@live.com,03 40 50 77 34,Clerc,Luxembourg,2024-06-29,Etudiant,False,1961-07-20
7696,Leleu,Joséphine,joséphine.leleu@dbmail.com,+33 4 79 91 70 84,Gomez-sur-Rocher,Maroc,2021-04-07,VIP,True,1971-10-28
7697,Perret,Michelle,michelle.perret@tele2.fr,01 99 83 25 52,Denis,Belgique,2020-01-26,B2C,False,1994-04-22
7698,Richard,Marcel,marcel.richard@laposte.net,+33 4 82 24 49 01,Bazin,Belgique,2021-05-03,B2C,False,1946-09-03
7699,Reynaud,Jules,jules.reynaud@tiscali.fr,04 92 34 33 10,Lebrun-les-Bains,Maroc,2019-11-04,B2C,False,1988-03-19
7700,Roussel,Xavier,xavier.roussel@tiscali.fr,0430197756,Sainte Suzanne,Maroc,2019-08-26,B2C,False,1960-09-08
7701,Marchal,Jean,jean.marchal@tele2.fr,+33 (0)3 98 87 57 16,RaynaudBourg,Canada,2025-09-01,B2C,False,1963-05-02
7702,Loiseau,Marthe,marthe.loiseau@tele2.fr,01 13 19 32 69,Sainte CharlotteBourg,Belgique,2021-10-11,B2B,False,1947-03-28
7703,Gros,Gabrielle,gabrielle.gros@ifrance.com,+33 (0)4 44 47 04 81,MaillotBourg,Belgique,2021-01-25,Etudiant,False,1994-12-03
7704,Delorme,Agathe,agathe.delorme@tiscali.fr,0109396237,Lévy-la-Forêt,France,2019-11-17,Etudiant,False,1986-11-07
7705,Collin,Nicolas,nicolas.collin@hotmail.fr,0801342841,Saint Nicolenec,Canada,2019-02-06,VIP,True,2003-11-01
7706,Tessier,Alice,alice.tessier@laposte.net,0653632065,Saint MargaudBourg,Luxembourg,2019-01-24,B2C,False,1961-06-18
7707,François,Denis,denis.françois@hotmail.fr,+33 (0)4 53 76 82 79,LetellierBourg,Luxembourg,2020-08-12,Sénior,False,2003-02-01
7708,Aubry,Frédérique,frédérique.aubry@laposte.net,02 84 74 86 24,Laurent,Canada,2021-11-14,B2C,False,1964-02-27
7709,Guilbert,Honoré,honoré.guilbert@tiscali.fr,0131350444,Lemoine-sur-Roger,Maroc,2020-07-16,B2C,False,1990-06-19
7710,Da Costa,Alex,alex.da costa@orange.fr,+33 (0)5 09 49 64 47,Grondin-la-Forêt,Maroc,2022-09-03,Etudiant,False,1999-11-27
7711,Reynaud,Margot, MARGOT.REYNAUD@TELE2.FR ,0108706539,Lopes,Belgique,2019-01-25,Etudiant,False,1973-10-25
7712,Samson,Stéphanie,stéphanie.samson@hotmail.fr,+33 (0)6 26 21 05 82,Saint Hélènedan,France,2019-11-30,Etudiant,False,1996-02-17
7713,Brun,Antoine,antoine.brun@hotmail.fr,+33 (0)6 58 61 31 10,Tanguy,Belgique,2019-07-17,B2B,False,1974-07-21
7714,Vaillant,Anne,anne.vaillant@laposte.net,0129163494,Rousset,Canada,2020-03-08,B2C,False,1976-06-06
7715,Evrard,Auguste,auguste.evrard@ifrance.com,06 56 26 77 28,Charles,Canada,2019-02-24,B2B,False,1989-05-15
7716,Renault,Sébastien,sébastien.renault@dbmail.com,0572905058,Weiss-les-Bains,Luxembourg,2025-02-27,Etudiant,False,1991-09-21
7717,Petit,Michelle,michelle.petit@live.com,08 01 38 38 75,Saint Vincent,Belgique,2019-07-04,Etudiant,False,2001-04-09
7718,Huet,Susanne,susanne.huet@free.fr,0605775616,Bourgeoisdan,Maroc,2024-02-09,B2C,False,2006-10-17
7719,Chartier,Claire,claire.chartier@sfr.fr,+33 (0)1 17 83 81 32,Lebreton-sur-Pons,Belgique,2020-02-10,B2C,False,1967-08-19
7720,Moreno,Charlotte,charlotte.moreno@dbmail.com,+33 (0)8 06 56 52 84,Pelletier-les-Bains,Maroc,2025-09-01,Etudiant,False,1965-10-04
7721,Gay,Élisabeth, ÉLISABETH.GAY@TELE2.FR ,04 66 09 90 64,Pruvost-sur-Laroche,Suisse,2020-08-12,Etudiant,False,1982-11-10
7722,Leroux,Vincent,vincent.leroux at live.com,+33 6 68 63 16 07,BarbierBourg,Suisse,2024-05-03,B2C,True,2005-05-15
7723,Charles,Thomas,thomas.charles@tele2.fr,+33 8 04 36 88 47,Sauvage-sur-Gilbert,Luxembourg,2019-01-04,B2C,False,2005-12-11
7724,Cohen,Geneviève,geneviève.cohen@orange.fr,+33 8 00 79 86 25,Hervé,Luxembourg,2021-10-03,B2B,False,1974-04-11
7725,Charrier,Théodore,théodore.charrier@sfr.fr,+33 (0)4 62 26 38 86,Becker,France,2023-08-31,Etudiant,False,1956-05-23
7726,Maréchal,Mathilde,mathilde.maréchal@sfr.fr,02 81 27 19 22,Vasseur,France,2019-04-20,B2C,False,1993-05-18
7727,Lefort  ,Vincent,vincent.lefort@tiscali.fr,08 04 42 83 20,Roche-sur-Mer,Luxembourg,2019-03-15,B2C,False,1981-07-27
7728,Faure,Hugues, HUGUES.FAURE@YAHOO.FR ,0290271453,Pascal,Canada,2020-02-08,B2C,False,1998-07-05
7729,Dubois,Lucie,lucie.dubois at free.fr,+33 (0)2 31 26 96 14,Dumasnec,France,2024-06-03,B2C,False,1975-03-25
7730,Bailly,Thibaut,thibaut.bailly@voila.fr,08 01 44 79 98,Colas,Maroc,2020-07-24,B2B,False,1986-10-14
7731,Courtois,Gérard,gérard.courtois@voila.fr,01 01 45 52 64,MorvanVille,Maroc,2020-07-01,B2B,False,1973-11-22
7732,Pasquier,Emmanuel,emmanuel.pasquier@bouygtel.fr,+33 3 58 56 08 97,Vincent-sur-Monnier,Belgique,2019-04-22,B2C,False,2004-05-05
7733,Lévy,Nath,nath.lévy@gmail.com,+33 8 06 65 06 59,Bonneau,Maroc,2019-01-01,Sénior,False,1952-08-14
7734,Legendre,Susan,susan.legendre@sfr.fr,+33 6 44 54 21 48,Leclercdan,Canada,2022-04-27,Etudiant,False,1973-03-06
7735,Boulanger,Éléonore,éléonore.boulanger@wanadoo.fr,08 00 47 30 67,Gaillard,Suisse,2019-03-08,B2C,False,1992-11-28
7736,Descamps,Alain,alain.descamps@voila.fr,+33 1 10 99 14 66,Saint Gilbert,Luxembourg,2021-01-03,Sénior,False,1966-03-17
7737,Lefèvre,Michelle,michelle.lefèvre@bouygtel.fr,+33 (0)1 72 92 25 07,Benoit,Canada,2023-12-02,Etudiant,False,1970-02-17
7738,Chauveau,William,william.chauveau@voila.fr,0202843176,MorvanVille,Luxembourg,2019-06-20,Etudiant,False,2000-03-13
7739,Legrand,Daniel,daniel.legrand@laposte.net,01 57 57 80 90,Vasseur-sur-Hamel,Canada,2021-03-09,VIP,True,2006-07-06
7740,Rocher,Guy,guy.rocher@voila.fr,0253847267,Sainte Auguste,Canada,2019-03-01,B2C,False,1985-04-07
7741,Jacques,Suzanne, SUZANNE.JACQUES@FREE.FR ,+33 (0)8 06 73 44 15,Prévost,Belgique,2020-11-06,B2C,False,1995-08-09
7742,Costa,Astrid,astrid.costa@tele2.fr,0293017317,Traore,Luxembourg,2019-05-11,Sénior,False,1954-02-15
7743,Weiss,Matthieu,matthieu.weiss@sfr.fr,+33 (0)2 68 92 20 89,Dupuy,,2021-08-30,Sénior,False,2003-01-04
7744,Buisson,Marthe,marthe.buisson@tele2.fr,+33 5 34 37 48 64,Le Rouxdan,Belgique,2019-09-19,B2C,False,1995-04-22
7745,Blanc,Thomas, THOMAS.BLANC@CLUB-INTERNET.FR ,06 94 53 20 31,Leclercq-la-Forêt,Suisse,2020-03-30,Etudiant,False,1961-09-29
7746,Raynaud  ,Chantal,chantal.raynaud at dbmail.com,+33 4 86 59 19 57,Pages,Belgique,2020-10-29,B2B,False,1991-12-29
7747,Richard,Rémy,rémy.richard@dbmail.com,+33 2 24 42 51 41,,Suisse,2019-05-18,B2C,False,1990-12-15
7748,Munoz,Marine,marine.munoz@live.com,+33 (0)4 78 75 58 43,Dumont,Luxembourg,2021-09-14,B2C,False,1946-08-26
7749,Roche,Lucy,lucy.roche@tele2.fr,+33 (0)5 49 39 85 04,Sainte Noémi,Canada,2019-09-21,B2C,False,1983-10-08
7750,Martin,Grégoire,grégoire.martin@ifrance.com,03 43 82 59 71,Neveunec,Luxembourg,2021-03-03,B2C,False,1994-11-21
7751,Clément,Jeannine,jeannine.clément@orange.fr,+33 (0)5 62 67 45 93,Raymond,Belgique,2019-05-06,Sénior,False,1959-12-22
7752,Guibert,Nicole,nicole.guibert@bouygtel.fr,+33 1 65 06 48 92,Danieldan,Suisse,2021-04-30,B2C,False,1947-06-11
7753,Seguin,Alphonse,alphonse.seguin@wanadoo.fr,0168481872,Joly,France,2019-04-11,B2C,False,1991-05-04
7754,Lefebvre,Olivie,olivie.lefebvre@sfr.fr,05 86 93 78 90,Richard,Belgique,2020-02-09,VIP,True,1990-06-04
7755,Michel,Arnaude,arnaude.michel@wanadoo.fr,02 10 39 99 62,Jacquot-sur-Joseph,Belgique,2019-07-27,B2C,False,2002-05-11
7756,Pages,Roland,roland.pages@voila.fr,06 49 73 90 33,Lemaire,France,2021-10-04,B2B,False,1997-06-26
7757,Chevalier,Auguste,auguste.chevalier@laposte.net,0489675318,Sainte GuyBourg,Maroc,2019-08-10,Etudiant,False,2003-12-05
7758,Hervé,Catherine,catherine.hervé@sfr.fr,+33 1 69 20 25 83,Clerc,Canada,2023-04-08,Etudiant,False,1957-09-17
7759,Klein,Jean, JEAN.KLEIN@FREE.FR ,0662306496,Saint Alice,Suisse,2023-06-12,B2C,False,1964-05-10
7760,Germain,Christine,christine.germain@wanadoo.fr,+33 1 21 55 30 46,Saint Emmanuelle,France,2019-06-09,B2C,False,1988-02-18
7761,Delahaye,Margot,margot.delahaye@wanadoo.fr,0241431464,Charrier,Luxembourg,2020-11-25,Etudiant,False,2007-05-09
7762,Fernandez,Amélie,amélie.fernandez@bouygtel.fr,+33 1 75 58 91 95,De Oliveiraboeuf,Suisse,2019-03-09,B2C,False,1993-04-11
7763,Hoarau,Véronique,véronique.hoarau@dbmail.com,0538215947,Petit-les-Bains,Maroc,2019-12-29,B2C,False,1975-10-29
7764,Duval,Anastasie,anastasie.duval@laposte.net,01 67 58 78 52,Roussel,Luxembourg,2021-07-01,B2C,False,1993-06-04
7765,Bernard,Aurore,aurore.bernard@dbmail.com,01 39 76 24 68,Sainte Marysedan,Belgique,2021-02-25,Etudiant,False,2002-01-23
7766,Gaudin,Margaux,margaux.gaudin@wanadoo.fr,04 82 12 12 42,Lefebvre,Belgique,2020-12-16,B2C,False,1981-07-20
7767,Marques,Alexandrie,alexandrie.marques@laposte.net,+33 (0)2 81 92 21 83,Renardnec,Belgique,2019-08-31,B2C,True,1952-07-06
7768,Simon,Alexandre, ALEXANDRE.SIMON@DBMAIL.COM ,01 83 28 66 76,Guibert,France,2019-12-13,B2C,False,1968-01-30
7769,Picard,Andrée, ANDRÉE.PICARD@YAHOO.FR ,0801636425,Brun,Suisse,2019-03-21,B2C,False,1952-06-01
7770,Pascal,Charles,charles.pascal@orange.fr,+33 (0)2 26 92 05 21,Ramos-les-Bains,Belgique,2021-07-15,B2C,False,1982-04-02
7771,Deschamps,Céline,céline.deschamps@tiscali.fr,+33 (0)3 36 89 72 10,Laurent,Suisse,2020-05-26,Sénior,False,1950-05-12
7772,Denis,Claire,claire.denis@club-internet.fr,+33 4 10 76 16 84,Lacroix,Luxembourg,2021-06-19,B2C,False,1955-08-24
7773,Garnier,Danielle,danielle.garnier@noos.fr,+33 5 64 39 32 46,PoulainBourg,Canada,2019-07-28,B2C,False,1972-12-21
7774,Dupont,François,françois.dupont@ifrance.com,0804161451,Arnaud,Belgique,2019-10-14,B2C,False,1989-11-06
7775,Andre,Antoinette,antoinette.andre@laposte.net,+33 8 03 81 27 33,Fournier,Maroc,2019-10-24,B2B,False,1956-03-10
7776,Leroy,Océane,océane.leroy@sfr.fr,05 55 52 73 90,JacquesVille,France,2019-01-20,B2C,False,1950-12-30
7777,Barthelemy,Capucine,capucine.barthelemy at orange.fr,05 63 62 95 01,Muller,Canada,2019-11-01,Etudiant,False,1995-03-18
7778,Martel,Constance,constance.martel@noos.fr,03 76 30 76 50,Bourdon,Suisse,2022-04-02,Etudiant,False,2004-04-09
7779,Gillet,Charles,charles.gillet@tiscali.fr,02 88 30 75 36,Evrard,Maroc,2023-07-20,Etudiant,False,1962-12-22
7780,Launay,Marianne,marianne.launay@wanadoo.fr,02 00 59 60 65,Guillot,Luxembourg,2020-06-17,Etudiant,False,1976-12-02
7781,Pineau  ,Charles,charles.pineau@live.com,0472577483,Hernandez,Maroc,2020-03-19,B2C,False,1992-09-21
7782,Bruneau,Corinne,corinne.bruneau@noos.fr,+33 6 93 21 83 86,Normand,Suisse,2019-01-23,B2C,False,1988-05-14
7783,Morel,Georges,georges.morel@yahoo.fr,0115537041,Auger-les-Bains,Luxembourg,2023-03-23,B2C,False,1977-04-17
7784,Da Silva,Alexandre,alexandre.da silva@club-internet.fr,+33 (0)1 55 82 72 64,Lelièvre,Maroc,2019-01-10,B2C,False,1954-12-17
7785,Peron,  Virginie  ,virginie.peron@wanadoo.fr,0473621413,Poirier-la-Forêt,Maroc,2024-10-14,B2C,False,1961-07-20
7786,Loiseau  ,François,françois.loiseau@bouygtel.fr,+33 1 29 60 54 36,Masse-sur-Colas,,2020-05-05,B2C,False,1998-06-16
7787,Gay,Michel,michel.gay@sfr.fr,0567186641,Bertin,Belgique,2019-11-02,B2C,False,1958-09-22
7788,Dupuy,Benjamin,benjamin.dupuy@yahoo.fr,+33 6 36 21 04 34,PierreVille,Suisse,2024-02-27,B2C,False,1978-05-25
7789,Ruiz,Laetitia,laetitia.ruiz@orange.fr,02 53 35 34 36,Jacquesnec,Belgique,2019-01-19,B2C,False,1976-07-29
7790,Schmitt,Yves,yves.schmitt@orange.fr,0350656944,Lévynec,Belgique,2020-09-27,B2B,False,1997-09-23
7791,Jacob,  Maggie  ,maggie.jacob@club-internet.fr,06 42 57 01 87,Huet-les-Bains,France,2020-08-04,B2C,False,1973-02-07
7792,Delahaye,Adrien,adrien.delahaye@voila.fr,+33 (0)2 35 61 21 77,Dias,Luxembourg,2019-06-30,B2C,False,1976-02-29
7793,Gomes,Alexandre, ALEXANDRE.GOMES@TISCALI.FR ,01 05 93 61 55,Dumont,Luxembourg,2020-02-13,B2B,False,1978-08-06
7794,Launay,Christophe,christophe.launay@laposte.net,0529352249,Bigot-les-Bains,Belgique,2021-02-10,B2C,False,2002-05-27
7795,Weiss,Arthur,arthur.weiss@voila.fr,+33 (0)2 52 62 09 70,Perrier,Canada,2021-08-06,B2C,False,2001-10-04
7796,Pineau,Anouk,anouk.pineau at club-internet.fr,+33 5 21 40 55 48,Saint Éric,Suisse,2019-01-01,Etudiant,False,2003-10-22
7797,Rivière,Luce,luce.rivière@hotmail.fr,04 63 14 84 14,Bruneau,Maroc,2024-07-09,B2C,False,1987-01-10
7798,Gonzalez,Camille,camille.gonzalez@free.fr,0386944674,Hervéboeuf,Suisse,2019-05-12,Sénior,False,2001-10-08
7799,Lenoir,Marine,marine.lenoir@tele2.fr,+33 (0)1 68 57 49 73,Chrétienboeuf,Canada,2019-07-14,B2C,False,1997-09-21
7800,Bousquet,Pénélope, PÉNÉLOPE.BOUSQUET@LIVE.COM ,0519621234,Leleu-la-Forêt,Belgique,2019-08-12,B2C,False,1988-09-09
7801,Roche,Joseph,joseph.roche@hotmail.fr,0265568538,François,Suisse,2019-01-29,Etudiant,False,1955-03-12
7802,Allain  ,Élisabeth,élisabeth.allain@ifrance.com,08 03 09 94 17,David,France,2019-04-06,B2C,False,1982-07-03
7803,Charpentier,Agnès,agnès.charpentier@sfr.fr,+33 (0)5 78 93 26 96,Lecoqboeuf,Belgique,2025-09-01,Sénior,False,1992-07-20
7804,Gautier,Olivier,olivier.gautier@tele2.fr,0666752063,,Maroc,2019-10-04,Sénior,False,1980-03-17
7805,Grégoire,Aurore,aurore.grégoire@sfr.fr,+33 3 77 84 21 57,Chevallier,Canada,2019-03-31,B2B,False,2002-09-17
7806,Germain,Auguste,auguste.germain@dbmail.com,+33 (0)8 02 87 01 78,Saint Sabine,France,2019-03-24,Etudiant,False,1953-02-10
7807,Renard,Benoît,benoît.renard@gmail.com,0364997634,Leleu,Canada,2021-07-16,B2C,False,1983-10-29
7808,Dias,Emmanuel,emmanuel.dias@orange.fr,+33 1 11 41 47 11,Clément-sur-Roux,France,2022-11-08,VIP,True,1965-02-03
7809,Jourdan,Émile,émile.jourdan@yahoo.fr,+33 (0)6 60 56 70 91,Saint Philippine,Belgique,2019-08-05,B2B,False,1998-11-25
7810,Labbé,Nathalie,nathalie.labbé@voila.fr,02 69 24 52 22,Turpin,Belgique,2019-01-16,B2C,False,1970-10-09
7811,Baudry,Lorraine,lorraine.baudry@bouygtel.fr,0693217091,Brun,Canada,2019-07-04,Etudiant,False,1974-09-19
7812,Fournier,Astrid,astrid.fournier@wanadoo.fr,08 08 10 01 86,Pineauboeuf,Suisse,2019-02-12,B2C,False,1961-08-29
7813,Fontaine,Léon,léon.fontaine@dbmail.com,02 44 71 51 40,Guillaume,Suisse,2019-03-21,B2C,False,1982-05-16
7814,Chrétien,Pierre,pierre.chrétien@sfr.fr,03 18 80 79 09,Saint Benoît,Canada,2020-02-17,Etudiant,False,1962-08-12
7815,Morvan,Claire,claire.morvan@yahoo.fr,+33 (0)1 83 44 40 08,Parent-la-Forêt,France,2019-07-10,B2B,False,1951-11-17
7816,Germain,Auguste,auguste.germain@laposte.net,02 49 20 69 08,Salmon,Suisse,2020-06-13,B2C,True,1992-02-16
7817,Girard,Bertrand,bertrand.girard@gmail.com,0598246725,Saint Marcel,France,2019-08-02,Etudiant,False,1975-11-24
7818,Carlier,Éléonore,éléonore.carlier at noos.fr,0172010743,Saint Suzanne,Luxembourg,2024-08-22,Etudiant,False,1968-06-11
7819,Gaudin,Valérie,valérie.gaudin@live.com,+33 8 04 94 69 23,De Sousa,Belgique,2023-09-22,B2C,False,1984-02-17
7820,Godard,Catherine,catherine.godard@hotmail.fr,+33 6 04 79 24 77,Hervé,France,2020-09-02,B2C,False,1972-04-30
7821,Leleu,Emmanuel,emmanuel.leleu@yahoo.fr,08 00 75 85 82,Rémy,Canada,2019-11-16,Sénior,False,1964-07-09
7822,Sauvage,Agathe,agathe.sauvage@voila.fr,01 41 27 95 23,Saint Marc,Luxembourg,2019-12-17,VIP,True,1975-01-23
7823,Poulain,Raymond,raymond.poulain@gmail.com,+33 (0)8 04 37 80 76,Roy-les-Bains,Maroc,2020-01-23,Etudiant,False,2002-08-21
7824,Leconte,Paulette,paulette.leconte@gmail.com,+33 1 17 21 76 49,Roux-les-Bains,Canada,2021-08-07,Sénior,False,1951-09-03
7825,Dumas,Paulette,paulette.dumas@noos.fr,+33 (0)8 00 35 71 29,,Suisse,2020-03-14,Sénior,False,1955-09-05
7826,Diaz,Juliette,juliette.diaz@laposte.net,+33 (0)1 15 68 12 46,Andre,Luxembourg,2022-11-19,Etudiant,False,1960-09-16
7827,Launay,Capucine,capucine.launay@hotmail.fr,0102958743,Bouvier,Canada,2024-10-06,Sénior,False,1986-12-02
7828,Vasseur,Xavier,xavier.vasseur@hotmail.fr,+33 5 03 46 19 38,Munoz,Canada,2019-10-26,B2C,False,1999-03-09
7829,Bousquet,Agnès, AGNÈS.BOUSQUET@WANADOO.FR ,+33 6 55 49 68 58,Roger,Canada,2020-08-23,VIP,True,1982-10-09
7830,Guillaume,Alphonse,alphonse.guillaume@club-internet.fr,+33 (0)3 42 64 37 98,Couturier,Canada,2019-03-14,B2C,False,2006-01-16
7831,Adam,Célina,célina.adam@noos.fr,08 06 91 46 77,Saint Madeleine,France,2019-06-13,B2C,False,1956-04-24
7832,Barthelemy,Nicolas,nicolas.barthelemy@live.com,0394809383,Besson,Luxembourg,2020-01-25,B2C,False,1959-02-24
7833,Munoz,Denis,denis.munoz@dbmail.com,0573954600,Leducboeuf,France,2019-06-18,Sénior,False,1978-06-27
7834,Meunier,Élise,élise.meunier@wanadoo.fr,0186340574,Hamondan,Maroc,2023-03-08,B2C,False,1947-08-23
7835,Torres,Patrick,patrick.torres@bouygtel.fr,0186274197,Normand,Maroc,2019-05-06,B2C,False,1996-02-17
7836,Dumas,Joséphine,joséphine.dumas@club-internet.fr,0269034084,DavidBourg,Suisse,2020-03-19,Etudiant,False,2005-03-12
7837,Vallet,Martine,martine.vallet@noos.fr,+33 (0)1 62 23 27 11,Robert,Canada,2020-11-10,Etudiant,False,1957-08-04
7838,Carpentier,Charles,charles.carpentier@bouygtel.fr,05 88 78 50 18,Sainte Lucy,Maroc,2021-05-09,Etudiant,False,1984-04-01
7839,Mallet,Antoinette,antoinette.mallet@noos.fr,05 92 14 15 39,Chrétien,,2019-12-19,B2B,False,1973-08-14
7840,Vidal,Diane,diane.vidal@orange.fr,+33 (0)1 52 14 87 92,Bailly-sur-Barthelemy,Canada,2023-01-24,B2C,False,1977-11-28
7841,Leroux,Christine,christine.leroux@dbmail.com,+33 (0)8 04 56 65 03,Lemaître,Belgique,2020-09-05,B2C,False,1959-08-14
7842,Brunel,Henriette,henriette.brunel@live.com,+33 5 01 61 70 21,Ribeirodan,France,2020-02-27,B2C,False,2003-03-05
7843,Lebon,Marine,marine.lebon@dbmail.com,+33 (0)8 07 64 80 76,Sainte Antoine-les-Bains,France,2019-02-20,Etudiant,False,1946-09-25
7844,Hamon,Laure,laure.hamon@orange.fr,+33 (0)8 09 01 57 52,Sainte Raymond,Maroc,2020-04-01,B2C,False,1996-11-18
7845,Hebert,Nicolas,nicolas.hebert@orange.fr,+33 (0)2 55 85 82 67,De Oliveira,Luxembourg,2022-06-08,B2C,False,1949-09-22
7846,Lebrun,Sylvie,sylvie.lebrun@dbmail.com,+33 (0)6 40 99 78 01,Bodin,France,2020-11-26,Etudiant,False,1991-08-20
7847,Meyer,Michèle,michèle.meyer@bouygtel.fr,+33 (0)5 14 61 00 72,Saint Aurélie,Belgique,2022-07-26,B2C,False,1983-06-16
7848,Lambert,Auguste,auguste.lambert@laposte.net,+33 3 86 42 54 58,Moreno-les-Bains,Luxembourg,2020-05-12,B2B,False,1958-02-19
7849,Auger,Éléonore,éléonore.auger@orange.fr,0262193021,Renard,Canada,2019-04-03,VIP,True,1985-09-23
7850,Texier,Alphonse,alphonse.texier@wanadoo.fr,0113770755,Sainte Élise-la-Forêt,Canada,2019-01-11,Etudiant,False,1988-02-18
7851,Jacob,Colette,colette.jacob@orange.fr,06 75 20 32 41,MartinezVille,Belgique,2019-09-21,B2B,False,1956-01-27
7852,Bazin,Timothée, TIMOTHÉE.BAZIN@HOTMAIL.FR ,+33 2 45 48 76 91,Lévy-sur-Guibert,Suisse,2021-05-24,B2C,False,2002-08-07
7853,Voisin  ,Margot,margot.voisin@ifrance.com,0186977696,Texierboeuf,Maroc,2022-02-14,B2C,False,2004-06-28
7854,Pons,Jacques,jacques.pons@laposte.net,01 50 72 09 74,,Luxembourg,2019-09-13,B2C,False,1960-05-16
7855,Vaillant,Victor,victor.vaillant@orange.fr,0566831534,Saint Patrick,Luxembourg,2020-05-14,B2C,False,1950-06-20
7856,Jean,Valérie,valérie.jean@wanadoo.fr,+33 (0)8 00 06 29 66,Blanchet,Suisse,2020-02-04,Sénior,False,1959-06-01
7857,Bonnet,Chantal,chantal.bonnet@club-internet.fr,+33 6 29 69 69 45,Lucas-sur-Pereira,Canada,2020-01-21,B2C,False,2005-07-28
7858,Roussel,Gabriel, GABRIEL.ROUSSEL@YAHOO.FR ,+33 (0)2 78 22 53 85,Potierdan,Belgique,2019-07-12,B2C,False,1974-05-26
7859,Reynaud,Marcelle,marcelle.reynaud@dbmail.com,0164255369,Huetdan,Luxembourg,2019-04-18,Sénior,False,1997-05-17
7860,Legros,  Caroline  ,caroline.legros@bouygtel.fr,+33 3 80 64 66 37,Marty,Luxembourg,2019-06-09,B2C,False,1970-12-11
7861,Legrand,Gabriel,gabriel.legrand@gmail.com,0370305867,Lacombe-sur-Perrier,Maroc,2019-02-11,Sénior,False,1997-12-19
7862,Lacroix,  Théodore  ,théodore.lacroix@gmail.com,0800386873,Martins-les-Bains,Maroc,2019-06-11,B2C,False,1999-08-03
7863,Thibault,Gilles,gilles.thibault@gmail.com,06 73 12 10 25,Huet-sur-Mer,Belgique,2019-01-07,Sénior,False,1969-07-29
7864,Delmas,Marcel,marcel.delmas@tele2.fr,+33 (0)6 51 33 69 48,Meyer-les-Bains,Luxembourg,2020-12-21,B2C,False,1963-07-29
7865,Besnard,Agathe,agathe.besnard@hotmail.fr,+33 1 28 60 41 62,Saint Louise,France,2019-10-05,B2C,False,1971-04-16
7866,Lemaître,Charles,charles.lemaître@gmail.com,+33 (0)4 93 87 75 64,Saint Chantal,Suisse,2025-09-01,B2C,False,1974-05-12
7867,Reynaud,Vincent,vincent.reynaud@club-internet.fr,+33 1 45 31 19 36,Saint Zacharie,,2019-06-07,Etudiant,False,1957-05-20
7868,Godard,Émilie,émilie.godard@tiscali.fr,+33 1 61 44 19 93,Saint Antoinette,Maroc,2019-11-06,Sénior,False,1987-07-14
7869,Bègue,Alexandre,alexandre.bègue at tiscali.fr,+33 3 34 29 08 98,Jourdan-sur-Mer,Luxembourg,2019-11-20,Etudiant,False,1988-12-19
7870,Morel,Émile,émile.morel@orange.fr,+33 (0)3 11 57 50 26,Saint Lorraine,Luxembourg,2019-01-07,VIP,True,1951-12-27
7871,Laine,Denise,denise.laine@wanadoo.fr,0413808441,Dupont,Belgique,2022-08-27,B2C,False,1947-04-17
7872,Hervé,  Pénélope  ,pénélope.hervé@free.fr,+33 8 05 25 95 74,,Maroc,2019-01-24,B2C,False,1992-10-27
7873,Albert,Capucine,capucine.albert@tele2.fr,04 33 31 42 72,Saint Élisabeth,Luxembourg,2024-08-17,B2C,True,1977-04-06
7874,Marin,Denis,denis.marin@wanadoo.fr,0290700997,Richardboeuf,Canada,2023-06-14,Etudiant,False,1992-03-17
